index,time,longitude,latitude,magnitude,time_days,x,y
310550,2010-10-19 04:31:07.353,-116.52424877507895,33.86134079404222,1.09,14901.18827954861,42.185886167522035,-2.080500560692235
310553,2010-10-19 04:31:25.993,-116.52013838594563,33.855538100381104,1.03,14901.188495289352,41.540580994959036,-1.7010803009072286
310774,2010-10-20 01:13:17.507,-116.15655,33.83382,1.27,14902.050897071758,39.17862928153825,31.881383024223563
310796,2010-10-20 02:46:37.186,-116.33311,33.00697,1.23,14902.115708171295,-52.80332909307531,15.722516070499731
310821,2010-10-20 04:57:45.966,-116.42379,33.17046,1.19,14902.20678201389,-34.63406585765788,7.253101432671378
310882,2010-10-20 10:10:01.413,-116.47609,33.06829,1.01,14902.423627465276,-45.99727158690713,2.3880239760465294
310928,2010-10-20 15:48:06.446,-116.38614,33.33206,1.03,14902.658407939816,-16.66171268107081,10.737487656271348
310961,2010-10-20 19:48:23.750,-116.8188,33.71341,1.13,14902.825274884262,25.781367865037332,-29.328524742727286
310967,2010-10-20 21:14:22.123,-116.38013,33.34033,1.18,14902.884978275464,-15.7414941183841,11.29476334995294
310977,2010-10-20 22:54:21.373,-116.79689,33.57289,1.0,14902.95441403935,10.15028655722626,-27.346504524303313
311002,2010-10-21 02:19:31.066,-116.09373,33.73726,1.02,14903.096887337962,28.462771729113143,37.72613679385438
311059,2010-10-21 08:51:35.786,-116.90676049463138,33.75595440968616,1.41,14903.369164189813,30.54042368195802,-37.44583923267074
311103,2010-10-21 12:13:13.455,-116.90442,33.75247,1.06,14903.509183506947,30.15213226735785,-37.23097368722524
311138,2010-10-21 15:40:02.852,-116.55034,33.45203,1.39,14903.652810787036,-3.326568300918507,-4.51102417987359
311147,2010-10-21 17:35:55.770,-116.40612,33.1142,1.51,14903.733284375,-40.88852167301889,8.903473780586834
311181,2010-10-21 23:01:39.485,-116.4257,33.44056,1.73,14903.95948478009,-4.600449429112313,7.053412339646715
311205,2010-10-22 03:09:52.010,-116.44768,33.01258,1.35,14904.131851967593,-52.190929132159916,5.038592699571968
311281,2010-10-22 10:12:37.703,-116.31895,33.99213,1.13,14904.425436377316,56.74364864042502,16.850094545214432
311333,2010-10-22 14:03:21.559,-116.43059,33.46025,1.53,14904.58566619213,-2.4113427458576115,6.598182984410804
311338,2010-10-22 14:46:08.766,-116.90479721915295,33.75619649801984,1.49,14904.615379236111,30.56663477987975,-37.26423251920947
311619,2010-10-23 20:21:39.405,-116.42797776239908,33.06204475265429,1.08,14905.848372743056,-46.68957447060605,6.871826406494853
311625,2010-10-23 21:34:28.650,-116.4728,33.48465,1.74,14905.898942708332,0.29992786680298444,2.6817571191964706
311634,2010-10-23 22:39:14.469,-116.00092,33.18002,1.2,14905.943917465276,-33.46168615303751,46.606781421122776
311647,2010-10-23 23:35:52.514,-116.8620755461849,33.418360981078706,1.33,14905.983246689813,-7.01345737425072,-33.44527301052373
311683,2010-10-24 03:03:42.467,-116.46017619271218,33.46340048952064,1.49,14906.127574849537,-2.06251272322492,3.8534378222539556
311710,2010-10-24 05:30:37.167,-116.4538231175685,33.462464582097404,2.27,14906.229596840278,-2.1663271756095352,4.44281642625023
311757,2010-10-24 08:53:15.087,-116.4525,33.008,1.25,14906.370313506946,-52.70042437092142,4.589397667144052
311980,2010-10-25 03:39:38.109,-116.58373,33.46323,1.29,14907.152524409721,-2.0792374870522883,-7.607805393244154
312075,2010-10-25 11:58:24.723,-116.44822,33.01176,1.56,14907.498897256944,-52.28213492858366,4.9882877102261
312099,2010-10-25 14:05:42.378,-116.7884,33.96611,1.25,14907.587296041664,53.872109170623744,-26.438641183951464
312117,2010-10-25 16:10:28.815,-116.73403,33.67967,1.78,14907.673944618056,22.008872667856153,-21.49618466266497
312147,2010-10-25 20:57:03.028,-116.44807,33.01189,1.58,14907.872951712965,-52.26767240372183,5.002266982372854
312180,2010-10-26 00:25:55.765,-116.84227,33.38253,1.05,14908.01800653935,-11.003874897340909,-31.62015172388921
312322,2010-10-26 13:31:10.318,-116.38636,33.33264,2.01,14908.563313865741,-16.59724232631835,10.716977460488362
312330,2010-10-26 14:47:02.785,-116.74008,33.67184,1.02,14908.616004456017,21.139487676889136,-22.05800170238126
312379,2010-10-26 21:58:33.515,-116.22925,33.33179,1.39,14908.91566568287,-16.664541769527748,25.31316487326694
312390,2010-10-26 23:42:14.366,-116.84176,33.38246,1.27,14908.98766627315,-11.011813553484021,-31.572824145411637
312393,2010-10-27 00:20:36.934,-116.77336,33.84315,2.08,14909.014316365741,40.195848701759665,-25.08764466768433
312416,2010-10-27 03:56:35.084,-116.8574270831315,33.41913423026639,1.81,14909.164294953705,-6.928962566070612,-33.01355176682545
312441,2010-10-27 07:18:43.849,-116.49055,33.5056,1.16,14909.30467417824,2.6291439092748714,1.035366090351921
312461,2010-10-27 09:06:27.763,-116.33329,33.00707,1.92,14909.379487997685,-52.79223672449313,15.705713280169396
312462,2010-10-27 09:09:34.035,-116.33284,33.00656,1.5,14909.381643923613,-52.84887826375356,15.747766944230785
312503,2010-10-27 16:15:27.602,-116.77015,33.88012,1.01,14909.677402800924,44.30594841879894,-24.7804892783792
312504,2010-10-27 16:28:30.101,-116.40406,33.38206,2.23,14909.686459502313,-11.103673724989706,9.067442052232103
312505,2010-10-27 16:30:21.630,-116.4043,33.38212,1.15,14909.687750347224,-11.097022939243004,9.045151801696825
312519,2010-10-27 21:30:28.714,-116.49333,33.49479,1.08,14909.896165671296,1.427102480981717,0.7777074910136017
312530,2010-10-28 01:49:28.457,-116.36954,33.36221,1.27,14910.076023807871,-13.307349241151256,12.27542762035521
312553,2010-10-28 16:00:40.739,-116.24469,33.28595,1.51,14910.667138182871,-21.765365311158465,23.891311546487007
312562,2010-10-28 20:44:30.063,-116.34637,33.02292,1.26,14910.864236840278,-51.03169082619778,14.483396665029002
312589,2010-10-29 01:08:56.020,-116.3415,33.3532,1.39,14911.047870601851,-14.305553405717362,14.881077506227934
312621,2010-10-29 04:18:29.170,-116.57225,33.50543,1.03,14911.179504282405,2.6124062110688278,-6.5396967619147715
312925,2010-10-30 05:37:15.930,-116.7334,33.70267,1.44,14912.234212152776,24.566223973552475,-21.43216402867144
312976,2010-10-30 10:08:18.586,-116.45449,33.46268,1.14,14912.422437337962,-2.1424021234223556,4.380942823385983
313113,2010-10-31 01:22:34.763,-116.84198,33.3826,1.0,14913.057346793981,-10.996179440044731,-31.593200041362994
313179,2010-10-31 09:00:21.049,-116.44573,33.01232,2.25,14913.375243622686,-52.219743900152004,5.220433259869322
313196,2010-10-31 09:36:07.978,-116.9492,33.88528,1.16,14913.400092337963,44.93688187312348,-41.30697281366398
313335,2010-10-31 21:57:58.619,-116.07387,33.76588,1.13,14913.915261793982,31.65257015958251,39.54938874173106
313523,2010-11-01 17:22:51.888,-116.77562,33.9241,1.6,14914.724211666668,49.197620050816106,-25.272460235870547
313539,2010-11-01 20:41:25.601,-116.75559,33.25324,1.65,14914.862101863424,-25.40326863267729,-23.607026228768596
313568,2010-11-02 01:18:36.668,-116.44211,33.48374,1.34,14915.054591064814,0.19995350054439986,5.528015094737014
313571,2010-11-02 01:58:55.146,-116.74923,33.91666,1.05,14915.082582708332,48.36419430636961,-22.839502906871964
313741,2010-11-02 21:44:17.890,-116.33714,33.38995,1.49,14915.90576261574,-10.218508556024439,15.279574803286732
313753,2010-11-03 00:49:03.936,-116.44788,33.01253,1.07,14916.034073333334,-52.19649852322962,5.0199468290542
313754,2010-11-03 00:49:26.306,-116.44799,33.01245,1.02,14916.034332245368,-52.20539940662744,5.009694586196322
313848,2010-11-03 08:57:15.111,-116.56398688138603,33.04658368116706,1.0,14916.3730915625,-48.40946436883138,-5.80403662302145
313849,2010-11-03 08:57:31.481,-116.5568801176324,33.042812265062,1.15,14916.373281030092,-48.829199752268735,-5.141853788936227
313999,2010-11-03 20:32:33.822,-116.38782,33.16057,1.21,14916.85594701389,-35.73070021571719,10.602235243994665
314138,2010-11-04 05:53:19.876,-116.70565166926613,33.51534003880886,1.5,14917.245368935184,3.7306987128004483,-18.906264040415394
314268,2010-11-04 14:51:07.692,-116.36595,33.30881,1.46,14917.618839027777,-19.24472751482047,12.616577312173474
314322,2010-11-04 20:07:40.414,-116.37593,33.41644,1.04,14917.838662199074,-7.277985637732282,11.674689269032482
314386,2010-11-05 02:58:38.972,-116.73853,33.67505,1.42,14918.124062175924,21.496094487304397,-21.91374914986065
314387,2010-11-05 02:58:43.634,-116.73823,33.67494,1.06,14918.124116134257,21.483799686349254,-21.88601633812399
314397,2010-11-05 03:32:48.319,-116.72175,33.70629,1.05,14918.147781469908,24.966401178102725,-20.353610540163306
314537,2010-11-05 14:18:27.425,-116.87672,33.46135,1.05,14918.596150752313,-2.2284948481530176,-34.787187368910175
314539,2010-11-05 14:22:25.123,-116.82497,33.719,1.05,14918.598901886577,26.404709653666995,-29.897272851531312
314551,2010-11-05 15:10:39.302,-116.232,33.35231,1.13,14918.632399328704,-14.38348966104717,25.051769404536273
314555,2010-11-05 16:03:35.622,-116.84153718936231,33.73539212770413,1.61,14918.66916229167,28.232330259101005,-31.423556100982765
314563,2010-11-05 17:11:22.586,-116.83027,33.72645,1.31,14918.716233634259,27.234652249938648,-30.384829728788038
314570,2010-11-05 18:15:16.998,-116.06118,33.21579,1.41,14918.76061340278,-29.50959952179345,40.981918382284086
314578,2010-11-05 19:17:53.338,-116.8067,33.97085,1.37,14918.804089560183,54.40400026051495,-28.12474742011053
314586,2010-11-05 20:04:20.136,-116.32873,33.02621,1.08,14918.836344166666,-50.663270490236485,16.127414607942242
314588,2010-11-05 20:20:49.816,-116.46198,33.15827,1.06,14918.847798796296,-35.99154000851525,3.6990535515746146
314602,2010-11-05 22:28:47.720,-116.31654,33.32519,1.08,14918.936663425926,-17.41627158961597,17.204920645509326
314610,2010-11-05 23:27:04.721,-116.56653,33.44783,1.07,14918.977137974536,-3.792766909375072,-6.013346174305199
314642,2010-11-06 02:40:01.630,-116.66513,33.98346,1.04,14919.111129976853,55.77660185935122,-15.067323207519248
314668,2010-11-06 04:43:10.357,-116.41527,33.47734,1.17,14919.196647650462,-0.5099437007774749,8.017782920625702
314770,2010-11-06 10:58:02.502,-116.84676319695114,33.73639789507426,1.42,14919.45697340278,28.34576324768084,-31.906435704851813
314795,2010-11-06 13:33:54.665,-116.375,33.38618,1.12,14919.565216030092,-10.64263866147786,11.765105084804707
314797,2010-11-06 13:45:39.980,-116.58445,33.45609,1.03,14919.573379398149,-2.873116239210568,-7.6752271034375426
314803,2010-11-06 14:07:37.847,-116.38741,33.42512,1.1,14919.588632488427,-6.31404468425277,10.608132163834037
314806,2010-11-06 14:09:05.981,-116.38751,33.42503,1.05,14919.58965255787,-6.32406243065889,10.59886276136878
314818,2010-11-06 15:57:14.344,-116.07671,33.13143,1.7,14919.664749351852,-38.89599168853932,39.575392136238555
314837,2010-11-06 17:56:04.576,-116.83278,33.36247,1.04,14919.747275185186,-13.237289018816705,-30.746110669382972
314848,2010-11-06 19:35:45.466,-116.56669,33.44765,1.45,14919.816498449072,-3.812772722856791,-6.02820344109166
314854,2010-11-06 19:54:54.402,-116.38946,33.40152,1.11,14919.829796319444,-8.938451998805707,10.420717034153384
314866,2010-11-06 20:40:33.294,-116.44677,33.01335,1.18,14919.861496458336,-52.105264705380094,5.123399490796549
314873,2010-11-06 21:09:47.858,-116.79704,33.57313,1.08,14919.881803912034,10.17701285141926,-27.360325325911475
314881,2010-11-06 22:10:40.908,-116.12909,33.25781,1.23,14919.924084583334,-24.86186944430763,34.647777513960165
314894,2010-11-07 00:39:52.487,-116.41821325586868,33.37747761937136,1.6,14920.027690821758,-11.614356282161344,7.753720903255489
314931,2010-11-07 04:14:01.802,-116.25816,33.2627,1.15,14920.176409745369,-24.353657941086016,22.645283066300244
314955,2010-11-07 07:00:52.746,-116.41589,33.38239,1.17,14920.292277152776,-11.067948824187804,7.968996056752837
314963,2010-11-07 07:44:23.427,-116.41306116802456,33.38335824129015,1.6,14920.322493368056,-10.960064874155323,8.231560427276948
315021,2010-11-07 11:36:13.980,-116.7992,33.69903,1.58,14920.48349513889,24.177011702155873,-27.520231034537378
315062,2010-11-07 14:30:12.004,-116.33154,33.0053,2.22,14920.604305601852,-52.98878678194766,15.869219495079161
315098,2010-11-07 19:38:38.997,-116.75405,33.95925,1.17,14920.818506909722,53.10105706566951,-23.27267355531738
315104,2010-11-07 19:56:26.762,-116.33116,33.00522,1.15,14920.830865300924,-52.99762448931821,15.90466946045765
315108,2010-11-07 20:18:26.753,-116.50604,33.46978,1.05,14920.846142974537,-1.3539056924300834,-0.4009996274859594
315109,2010-11-07 20:24:58.035,-116.50659,33.47026,1.65,14920.85067170139,-1.300529870660652,-0.4520130510725603
315192,2010-11-08 03:21:21.310,-116.5677,33.4059,1.0,14921.139829976853,-8.455101627423652,-6.124857679494626
315218,2010-11-08 05:01:17.672,-116.46879,33.15158,1.42,14921.209232314814,-36.7356551923606,3.0653536064590052
315229,2010-11-08 05:42:19.227,-116.50751,33.47144,2.2,14921.237722534723,-1.1693154762152098,-0.5373409936324516
315254,2010-11-08 08:12:10.783,-116.71455,33.70429,1.27,14921.341791469908,24.74262076138463,-19.68805123258419
315264,2010-11-08 08:44:01.603,-116.64021,33.89723,1.13,14921.363907442132,46.184911129174104,-12.782493623014664
315286,2010-11-08 10:29:52.374,-116.51524,33.12289,1.31,14921.437411736111,-39.92624041064987,-1.2593629905570294
315325,2010-11-08 13:43:26.407,-116.55219,33.49516,1.47,14921.571833414353,1.4693506115491828,-4.680327982040845
315370,2010-11-08 20:37:17.940,-116.4477,33.01256,1.54,14921.859235416667,-52.19315399683961,5.036728973817547
315375,2010-11-08 21:40:55.927,-116.50759,33.47173,1.88,14921.903425081018,-1.1370685271389824,-0.5447595250249886
315388,2010-11-09 00:03:23.125,-116.23141,33.01536,1.31,14922.002350983796,-51.85044900164915,25.203572395992865
315465,2010-11-09 09:00:59.549,-116.50668,33.47141,1.03,14922.375689224536,-1.1726553124834365,-0.4603549570749612
315488,2010-11-09 10:29:50.916,-116.58033,33.45731,1.33,14922.43739486111,-2.737755262408968,-7.292908543249217
315555,2010-11-09 16:29:52.912,-116.14786,33.76873,1.31,14922.687417962963,31.943671509616316,32.70883120885566
315570,2010-11-09 18:02:43.136,-116.14826,33.76859,2.57,14922.751888148146,31.927978020209277,32.671910516499764
315574,2010-11-09 18:19:18.601,-116.14807,33.76817,1.01,14922.763409733794,31.881336155909597,32.68963299261373
315590,2010-11-09 20:45:28.538,-116.1477,33.76828,1.01,14922.864913634257,31.89368439358366,32.72379220640685
315601,2010-11-09 23:06:51.080,-116.14798,33.76817,2.27,14922.963091203703,31.881364558721565,32.6979521831951
315697,2010-11-10 08:25:35.853,-116.39036,33.04179,1.85,14923.351109409721,-48.938687573878454,10.37986266338318
315745,2010-11-10 10:12:57.671,-116.8532,33.62714,1.19,14923.425667488425,16.198857057887675,-32.542904432672636
315822,2010-11-10 21:18:43.353,-116.60439,33.57865,1.02,14923.888001770832,10.756583170190382,-9.511596796993393
315836,2010-11-10 23:21:36.646,-116.80565,33.96551,1.26,14923.973340810187,53.809934929018716,-28.029671976815802
315855,2010-11-11 02:13:47.404,-116.19082,33.33208,1.1,14924.092909768518,-16.622281450294125,28.883345977404
315951,2010-11-11 12:34:50.848,-116.78448,33.6893,1.05,14924.52419962963,23.09127477988663,-26.16144077332518
315982,2010-11-11 16:13:05.844,-116.86132,33.97486,1.3,14924.675762083334,54.86607617548449,-33.160084635101505
315983,2010-11-11 16:13:10.910,-116.86053,33.97514,1.52,14924.675820717594,54.896957657592615,-33.08712816330645
315988,2010-11-11 16:36:01.016,-116.09655,33.23085,2.36,14924.691678425927,-27.8483721355555,37.68505970549386
315991,2010-11-11 17:08:08.746,-116.40597,33.04356,1.17,14924.713990115739,-48.743317716183086,8.924634140831955
315996,2010-11-11 18:05:19.529,-116.72644,33.67288,1.42,14924.753698252316,21.25231156778933,-20.795514218548025
316046,2010-11-12 02:59:42.087,-116.44824,33.04614,1.4,14925.124792673612,-48.45925441956048,4.984470090793046
316051,2010-11-12 03:36:19.421,-116.02906,33.20117,1.59,14925.150224780093,-31.12215969392366,43.97729578424432
316079,2010-11-12 06:40:07.541,-116.44533,33.01248,1.03,14925.27786505787,-52.20193261785188,5.257721247861135
316100,2010-11-12 08:56:56.817,-116.45433,33.49351,1.48,14925.372879826387,1.2857441398954066,4.394220996541556
316106,2010-11-12 09:32:19.201,-116.41416,33.38315,1.62,14925.397444456019,-10.98330672353036,8.129554866096681
316123,2010-11-12 11:14:10.861,-116.39082,33.04127,1.11,14925.468181261573,-48.99655462974009,10.33704613844607
316218,2010-11-12 12:18:13.682,-116.20186,33.90424,1.28,14925.51265835648,46.99593158010778,27.6735696549905
316224,2010-11-12 12:43:21.944,-116.44826,33.01235,1.33,14925.530115092593,-52.21653183624317,4.984524441148892
316320,2010-11-12 19:43:16.908,-116.24008,33.31312,1.4,14925.821723472221,-18.743133230576777,24.312235658943774
316321,2010-11-12 19:45:01.903,-116.67553,33.98775,1.44,14925.82293869213,56.25519159675519,-16.025437029740832
316345,2010-11-12 21:48:48.536,-116.32777964121122,33.005560586363025,1.99,14925.908895092593,-52.95923242359705,16.21982956596834
316373,2010-11-13 01:33:32.456,-116.32949828063637,33.00775602717255,1.39,14926.064958981482,-52.71537657850662,16.05916333217287
316437,2010-11-13 08:51:48.810,-116.94379,33.79272,1.37,14926.369314930555,34.64255654436512,-40.85166542220873
316468,2010-11-13 11:36:14.548,-116.8434,33.98325,2.22,14926.483501712964,55.79339711618369,-31.50453784559603
316475,2010-11-13 12:15:21.833,-116.81313,33.85975,1.16,14926.510669363426,42.05202515338833,-28.755027984962094
316536,2010-11-13 20:02:34.618,-116.38092,33.45977,1.41,14926.835122893515,-2.460459721019139,11.20595166109868
316541,2010-11-13 21:16:33.279,-116.41349,33.49119,1.18,14926.886496284722,1.0302447251864901,8.181566229831754
316596,2010-11-14 04:01:39.587,-116.05676,33.73002,1.34,14927.167819293983,27.671791600675313,41.14816000866644
316683,2010-11-14 12:19:57.467,-116.43728,33.46475,1.85,14927.51385957176,-1.9113705550536535,5.977265350058804
316705,2010-11-14 13:42:56.635,-116.35722,33.0245,1.59,14927.571488831018,-50.85745722025047,13.471580709150087
316759,2010-11-15 00:27:50.084,-116.65885,33.98374,1.01,14928.019329675928,55.8068389148128,-14.488235922229814
